,Incident number,Date and time,Location,Duration,Attending Stations/Brigades,Result
221,F3897934,18/01/2024 23:14:42,KINGSLAND AUCKLAND,00:10:24,"Grey Lynn, Balmoral, Auckland City",7100: FALSE ALARM (STRU)
222,F3897934,18/01/2024 23:14:42,KINGSLAND AUCKLAND,00:10:24,"Grey Lynn, Balmoral, Auckland City",7100: FALSE ALARM (STRU)
223,F3897934,18/01/2024 23:14:42,KINGSLAND AUCKLAND,00:10:24,"Grey Lynn, Balmoral, Auckland City",7100: FALSE ALARM (STRU)
224,F3897934,18/01/2024 23:14:42,KINGSLAND AUCKLAND,00:10:24,"Grey Lynn, Balmoral, Auckland City",7100: FALSE ALARM (STRU)
225,F3897934,18/01/2024 23:14:42,KINGSLAND AUCKLAND,00:10:24,"Grey Lynn, Balmoral, Auckland City",7100: FALSE ALARM (STRU)
226,F3897934,18/01/2024 23:14:42,KINGSLAND AUCKLAND,00:10:24,"Grey Lynn, Balmoral, Auckland City",7100: FALSE ALARM (STRU)
227,F3897934,18/01/2024 23:14:42,KINGSLAND AUCKLAND,00:10:24,"Grey Lynn, Balmoral, Auckland City",7100: FALSE ALARM (STRU)
228,F3897934,18/01/2024 23:14:42,KINGSLAND AUCKLAND,00:10:24,"Grey Lynn, Balmoral, Auckland City",7100: FALSE ALARM (STRU)
229,F3897934,18/01/2024 23:14:42,KINGSLAND AUCKLAND,00:10:24,"Grey Lynn, Balmoral, Auckland City",7100: FALSE ALARM (STRU)
230,F3897934,18/01/2024 23:14:42,KINGSLAND AUCKLAND,00:10:24,"Grey Lynn, Balmoral, Auckland City",7100: FALSE ALARM (STRU)
231,F3897934,18/01/2024 23:14:42,KINGSLAND AUCKLAND,00:10:24,"Grey Lynn, Balmoral, Auckland City",7100: FALSE ALARM (STRU)
232,F3897934,18/01/2024 23:14:42,KINGSLAND AUCKLAND,00:10:24,"Grey Lynn, Balmoral, Auckland City",7100: FALSE ALARM (STRU)
233,F3897934,18/01/2024 23:14:42,KINGSLAND AUCKLAND,00:10:24,"Grey Lynn, Balmoral, Auckland City",7100: FALSE ALARM (STRU)
234,F3897934,18/01/2024 23:14:42,KINGSLAND AUCKLAND,00:10:24,"Grey Lynn, Balmoral, Auckland City",7100: FALSE ALARM (STRU)
235,F3897934,18/01/2024 23:14:42,KINGSLAND AUCKLAND,00:10:24,"Grey Lynn, Balmoral, Auckland City",7100: FALSE ALARM (STRU)
236,F3897934,18/01/2024 23:14:42,KINGSLAND AUCKLAND,00:10:24,"Grey Lynn, Balmoral, Auckland City",7100: FALSE ALARM (STRU)
237,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
238,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
239,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
240,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
241,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
242,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
243,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
244,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
245,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
246,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
247,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
248,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
249,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
250,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
251,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
252,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
253,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
254,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
255,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
256,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
257,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
258,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
259,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
260,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
261,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
262,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
263,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
264,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
265,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
266,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
267,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
268,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
269,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
270,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
271,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
272,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
273,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
274,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
275,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
276,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
277,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
278,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
279,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
280,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
281,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
282,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
283,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
284,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
285,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
286,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
287,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
288,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
289,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
290,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
291,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
292,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
293,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
294,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
295,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
296,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
297,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
298,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
299,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
300,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
301,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
302,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
303,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
304,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
305,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
306,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
307,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
308,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
309,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
310,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
311,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
312,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
313,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
314,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
315,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
316,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
317,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
318,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
319,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
320,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
321,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
322,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
323,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
324,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
325,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
326,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
327,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
328,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
329,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
330,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
331,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
332,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
333,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
334,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
335,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
336,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
337,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
338,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
339,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
340,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
341,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
342,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
343,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
344,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
345,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
346,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
347,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
348,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
349,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
350,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
351,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
352,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
353,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
354,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
355,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
356,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
357,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
358,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
359,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
360,F3897325,17/01/2024 23:55:48,ATHENREE GORGE WESTERN BAY OF PLENTY DISTRICT,00:00:00,Mayor View,"3100: RESCUE,EMERGENCY,MEDICAL CALL (MED)"
361,F3896671,16/01/2024 23:41:00,WATERVIEW AUCKLAND,01:15:49,"Avondale, Grey Lynn, Auckland City","1400: CHEMICAL, FLAMMABLE LIQUID, GAS FIRE (HAZ)"
362,F3896671,16/01/2024 23:41:00,WATERVIEW AUCKLAND,01:15:49,"Avondale, Grey Lynn, Auckland City","1400: CHEMICAL, FLAMMABLE LIQUID, GAS FIRE (HAZ)"
363,F3896671,16/01/2024 23:41:00,WATERVIEW AUCKLAND,01:15:49,"Avondale, Grey Lynn, Auckland City","1400: CHEMICAL, FLAMMABLE LIQUID, GAS FIRE (HAZ)"
364,F3896671,16/01/2024 23:41:00,WATERVIEW AUCKLAND,01:15:49,"Avondale, Grey Lynn, Auckland City","1400: CHEMICAL, FLAMMABLE LIQUID, GAS FIRE (HAZ)"
365,F3896671,16/01/2024 23:41:00,WATERVIEW AUCKLAND,01:15:49,"Avondale, Grey Lynn, Auckland City","1400: CHEMICAL, FLAMMABLE LIQUID, GAS FIRE (HAZ)"
366,F3896671,16/01/2024 23:41:00,WATERVIEW AUCKLAND,01:15:49,"Avondale, Grey Lynn, Auckland City","1400: CHEMICAL, FLAMMABLE LIQUID, GAS FIRE (HAZ)"
